##################################################;;;;;;;;;;;;;;x
# Abilities;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
maneuver_desc;Maneuver places the enemy in a position of disadvantage through the flexible application of combat power in a multidimensional combat space. Air maneuver allows engagement anywhere, from any direction, at any time, forcing the adversary to be on guard everywhere.;Attaquer les navires ennemis en mer est l'une des missions clé de notre aéronavale. Par conséquent, développer des tactiques appropriées pour garantir le succès de cette mission est capital.;Angriffe auf Feindschiffe auf hoher See ist eine wichtige Funktion unserer Marineflieger. Die Entwicklung entsprechender Taktiken zur effizienten Durchführung solcher Angriffe ist demnach von größter Bedeutung.;;Atacar a los buques enemigos en alta mar es una de las misiones clave de nuestra aviación naval. Por ello, el desarrollo de las tácticas adecuadas para asegurar la consecución de la misión con eficacia es de la mayor importancia.;;;;;;;;;x;x,
mulitinational_doctrine_desc;Mulitinational doctrine describes the best way to integrate and employ our air and space forces with the forces of our allies in coalition warfare. It establishes principles organization, and fundamental procedures agreed upon between or among allied forces.;La formation de pilote est primordiale si nous souhaitons exploiter au mieux les conceptions de nos avions. Même de simples choses comme entraîner nos pilotes à tirer au meilleur moment pour économiser les munitions leur permettront d'exploiter au mieux nos avions. Ceci permettra à nos chasseurs de combattre plus longtemps et plus efficacement.;Wenn wir das Beste aus unseren Flugzeugdesigns herausholen möchten, dann müssen wir unsere Piloten ausbilden, zum Beispiel, wie man beim Abfeuern der Bordwaffen Munition sparen kann. Die Jagdpilotenausbildung würde die Reichweite und Kampfeffizienz unserer Jagdflugzeuge erhöhen.;;La instrucción de los pilotos es esencial si queremos sacar lo mejor de nuestros diseños aeronáuticos. Incluso las cosas más sencillas, como la instrucción de nuestros pilotos sobre cuándo es mejor disparar para conservar munición, les permitirá sacar lo mejor de nuestros aviones. Esto permitirá que nuestros cazas luchen más tiempo y de manera más eficaz.;;;;;;;;;x;x,,,
joint_task_forces;Joint Task Force;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
joint_air_commander;Joint Air Force Commander.;Tactiques d'interception;Abfangjägertaktiken;;Tácticas de intercepción;;;;;;;;;x;x,
joint_publication;Joint Publication;Tactiques d'attaque au sol;Angriffstaktiken gegen Bodentruppen;;Tácticas de ataque terrestre;;;;;;;;;x;x,
supporting_commander;Supporting Commander;Tactiques de frappe de la base aérienne;Angriffstaktiken gegen Flugfelder;;Tácticas de ataque a bases aéreas;;;;;;;;;x;x
synchronization;Synchronization;Tactiques de frappe du port;Angriffstaktiken gegen Häfen;;Tácticas de ataque a puertos;;;;;;;;;x;x
air_joint_doctrine;Joint Doctrine;Tactiques de frappe navale;Angriffstaktiken gegen Seeziele;;Tácticas de ataque naval;;;;;;;;;x;x
air_coordination;Coordination;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
air_centralized_control;Centralized Control;Entraînement de pilote de chasse;Pilotenausbildung Jagdflieger;;Instrucción de piloto de caza;;;;;;;;;x;x,
joint_task_forces_desc;When a crisis requires a military response, the regional combatant commander will usually form a joint task force (JTF) to provide that response. If Air Force forces are part of that JTF, they will stand up as an AETF within the JTF.;La formation de pilote est primordiale si nous souhaitons exploiter au mieux les conceptions de nos avions. Même de simples choses comme entraîner nos pilotes à tirer au meilleur moment pour économiser les munitions leur permettront d'exploiter au mieux nos avions. Ceci permettra à nos chasseurs de combattre plus longtemps et plus efficacement.;Wenn wir das Beste aus unseren Flugzeugdesigns herausholen möchten, dann müssen wir unsere Piloten ausbilden, zum Beispiel, wie man beim Abfeuern der Bordwaffen Munition sparen kann. Die Jagdpilotenausbildung würde die Reichweite und Kampfeffizienz unserer Jagdflugzeuge erhöhen.;;La instrucción de los pilotos es esencial si queremos sacar lo mejor de nuestros diseños aeronáuticos. Incluso las cosas más sencillas, como la instrucción de nuestros pilotos sobre cuándo es mejor disparar para conservar munición, les permitirá sacar lo mejor de nuestros aviones. Esto permitirá que nuestros cazas luchen más tiempo y de manera más eficaz.;;;;;;;;;x;x,,,
joint_air_commander_desc;The commander within a unified command, subordinate unified command, or joint task force responsible to the establishing commander for making recommendations on the proper employment of assigned, attached, and/or made available for tasking air forces.;L'une des principales missions de nos chasseurs est d'intercepter les avions ennemis entrant dans notre espace aérien. Améliorer notre doctrine tactique permettra à nos chasseurs d'effectuer plus efficacement cette tâche essentielle.;Eine Hauptaufgabe unserer Jagdflugzeuge ist das Abfangen feindlicher Flugzeuge, die in unseren Luftraum fliegen. Die Verbesserung unserer taktischen Doktrin würde bewirken, dass unsere Jagdflugzeuge diese wichtige Aufgabe noch effizienter ausfüllen können.;;Una de las principales misiones de nuestros cazas es interceptar la aviación enemiga que accede a nuestro espacio aéreo. Si mejoramos nuestra doctrina táctica, nuestros cazas podrán realizar esta tarea vital con mayor eficacia.;;;;;;;;;x;x,,,
joint_publication_desc;A publication containing joint doctrine and/or joint tactics, techniques, and procedures that involves the employment of forces prepared under the cognizance of Joint Staff directorates.;L'une des principales missions de nos avions de soutien aérien rapproché est de frapper les troupes ennemies. Améliorer notre doctrine tactique permettra à nos avions de soutien aérien rapproché d'effectuer plus efficacement cette tâche essentielle.;Eine Hauptaufgabe unserer Schlachtflugzeuge ist der Beschuss feindlicher Bodentruppen. Die Verbesserung unserer taktischen Doktrin würde bewirken, dass unsere Schlachtflugzeuge diese wichtige Aufgabe noch effizienter ausfüllen können.;;Una de las principales misiones de nuestros aviones de apoyo aéreo de proximidad es atacar las tropas enemigas. Si mejoramos nuestra doctrina táctica, nuestros aviones de apoyo aéreo de proximidad podrán realizar esta tarea vital con mayor eficacia.;;;;;;;;;x;x,,,
supporting_commander_desc;A commander who provides augmentation forces or other support to a supported commander or who develops a supporting plan. Includes the designated combatant commands and Defense agencies as appropriate.;S'attaquer au ravitaillement de l'ennemi pour réduire son efficacité est une fonction importante de la puissance aérienne tactique. Développer des tactiques pour parvenir à cela améliorera notre efficacité lorsque nous menons de telles missions.;Angriffe auf die Nachschublinien des Feindes zur Schädigung seiner Kampfeffizienz ist eine wichtige Funktion der taktischen Luftkriegsführung. Die Entwicklung diesbezüglicher Taktiken würde unsere Effizienz bei der Ausführung solcher Angriffe erhöhen.;;El ataque de los suministros enemigos para reducir la eficacia de sus unidades es una importante función del poderío aéreo táctico. Si desarrollamos tácticas para ello, mejoraremos la eficacia de este tipo de misiones.;;;;;;;;;x;x,
synchronization_desc;The arrangement of military actions in time, space, and purpose to produce maximum relative combat power at a decisive place and time.;Bombarder les aérodromes ennemis pour réduire son efficacité et endommager ses avions est une fonction importante de la puissance aérienne tactique. Développer des tactiques pour parvenir à cela améliorera notre efficacité lorsque nous menons de telles missions.;Die Bombardierung feindlicher Flugplätze zur Reduzierung ihrer Kampfeffizienz ist eine wichtige Funktion der taktischen Luftkriegsführung. Die Entwicklung diesbezüglicher Taktiken würde unsere Effizienz bei der Ausführung solcher Angriffe erhöhen.;;El bombardeo de aeródromos enemigos para reducir su eficacia y dañar a su aviación es una importante función del poderío aéreo táctico. Si desarrollamos tácticas para ello, mejoraremos la eficacia de este tipo de misiones.;;;;;;;;;x;x,
air_joint_doctrine_desc;Fundamental principles that guide the employment of forces of two or more Military Departments in coordinated action toward a common objective.Joint doctrine will be followed except when, in the judgment of the commander, exceptional circumstances dictate otherwise.;Attaquer les navires ennemis dans leur port est l'une des missions clé de notre aéronavale. Par conséquent, développer des tactiques appropriées pour garantir le succès de cette mission est capital.;Angriffe auf in Häfen liegende Feindschiffe ist eine wichtige Funktion unserer Marineflieger. Die Entwicklung entsprechender Taktiken zur effizienten Durchführung solcher Angriffe ist demnach von größter Bedeutung.;;Atacar a los buques enemigos atracados en puerto es una de las misiones clave de nuestra aviación naval. Por ello, el desarrollo de las tácticas adecuadas para asegurar la consecución de la misión con eficacia es de la mayor importancia.;;;;;;;;;x;x,
air_coordination_desc;The necessary action to ensure adequate exchange of information to integrate, synchronize, and deconflict operations between separate organizations. Coordination is not necessarily a process of gaining approval but is most often used for mutual exchange of information.;Attaquer les navires ennemis en mer est l'une des missions clé de notre aéronavale. Par conséquent, développer des tactiques appropriées pour garantir le succès de cette mission est capital.;Angriffe auf Feindschiffe auf hoher See ist eine wichtige Funktion unserer Marineflieger. Die Entwicklung entsprechender Taktiken zur effizienten Durchführung solcher Angriffe ist demnach von größter Bedeutung.;;Atacar a los buques enemigos en alta mar es una de las misiones clave de nuestra aviación naval. Por ello, el desarrollo de las tácticas adecuadas para asegurar la consecución de la misión con eficacia es de la mayor importancia.;;;;;;;;;x;x,
air_centralized_control_desc;Centralized control of air and space power is the planning, direction, prioritization, synchronization, integration, and deconfliction of air and space capabilities to achieve the objectives of the joint force commander.;La formation de pilote est primordiale si nous souhaitons exploiter au mieux les conceptions de nos avions. Même de simples choses comme entraîner nos pilotes à tirer au meilleur moment pour économiser les munitions leur permettront d'exploiter au mieux nos avions. Ceci permettra à nos chasseurs de combattre plus longtemps et plus efficacement.;Wenn wir das Beste aus unseren Flugzeugdesigns herausholen möchten, dann müssen wir unsere Piloten ausbilden, zum Beispiel, wie man beim Abfeuern der Bordwaffen Munition sparen kann. Die Jagdpilotenausbildung würde die Reichweite und Kampfeffizienz unserer Jagdflugzeuge erhöhen.;;La instrucción de los pilotos es esencial si queremos sacar lo mejor de nuestros diseños aeronáuticos. Incluso las cosas más sencillas, como la instrucción de nuestros pilotos sobre cuándo es mejor disparar para conservar munición, les permitirá sacar lo mejor de nuestros aviones. Esto permitirá que nuestros cazas luchen más tiempo y de manera más eficaz.;;;;;;;;;x;x,,,
##################################################;;;;;;;;;;x
# Buliding Names;;;;;;;;;;x
##################################################;;;;;;;;;;x
air_base;Air Base;Base aérienne;Luftwaffenstützpunkt;;Base aérea;;;;;;;;;;x
naval_base;Naval Base;Base navale;Marinestützpunkt;;Base naval;;;;;;;;;;x
industry;Industrial Capacity;Capacité industrielle;Industriekapazität;;Capacidad industrial;;;;;;;;;;x
costal_fort;Coastal Fort;Fort côtier;Küstenbefestigung;;Fortificación costera;;;;;;;;;;x
land_fort;Land Fort;Fort terrestre;Landbefestigung;;Fortificación terrestre;;;;;;;;;;x
anti_air;Anti-Aircraft Guns;Canons antiaériens;Flugabwehrgeschütze;;Baterías antiaéreas;;;;;;;;;;x
infra;Infrastructure;Infrastructure;Infrastruktur;;Infraestructura;;;;;;;;;;x
radar_station;Radar Station;Station Radar;Radarstation;;Estación de radar;;;;;;;;;;x
nuclear_reactor;Nuclear Reactor;Réacteur nucléaire;Atomreaktor;;Reactor nuclear;;;;;;;;;;x
rocket_test;Rocket Test Site;Base d'essais de fusées;Raketentestgelände;;Planta de ensayos de cohetes;;;;;;;;;;x
air_base_short;Air Base;Base aérienne;Luftwaffenstützpunkt;;Base aérea;;;;;;;;;;x
naval_base_short;Naval Base;Base navale;Marinestützpunkt;;Base naval;;;;;;;;;;x
industry_short;Industrial Capacity;Capacité industrielle;Industriekapazität;;Capacidad industrial;;;;;;;;;;x
coastal_fort_short;Coastal Fort;Fort côtier;Küstenbefestigung;;Fortificación costera;;;;;;;;;;x
land_fort_short;Land Fort;Fort terrestre;Landbefestigung;;Fortificación terrestre;;;;;;;;;;x
anti_air_short;Anti-Aircraft Guns;Canons antiaériens;Flugabwehrgeschütze;;Baterías antiaéreas;;;;;;;;;;x
infra_short;Infrastructure;Infrastructure;Infrastruktur;;Infraestructura;;;;;;;;;;x
radar_station_short;Radar Station;Station Radar;Radarstation;;Estación de radar;;;;;;;;;;x
nuclear_reactor_short;Nuclear Reactor;Réacteur nucléaire;Atomreaktor;;Reactor nuclear;;;;;;;;;;x
rocket_test_short;Rocket Test Site;Base d'essais de fusées;Raketentestgelände;;Planta de ensayos de cohetes;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x,,
# Tech Names;;;;;;;;;;;;;;x,,
##################################################;;;;;;;;;;;;;;x,,
USA_capitalship_close_in_weapons_systems_0;Phalanx CIWS 1A;Phalanx CIWS 1A;Phalanx CIWS 1A;;Phalanx CIWS 1A;;;;;;;;;x,,
USA_capitalship_close_in_weapons_systems_1;Phalanx CIWS 1A;Phalanx CIWS 1A;Phalanx CIWS 1A;;Phalanx CIWS 1A;;;;;;;;;x,,
USA_capitalship_close_in_weapons_systems_2;Phalanx CIWS 1A;Phalanx CIWS 1A;Phalanx CIWS 1A;;Phalanx CIWS 1A;;;;;;;;;x,,
USA_capitalship_close_in_weapons_systems_3;RIM-116 RAM Block 1;RIM-116 RAM Block 1;RIM-116 RAM Block 1;;RIM-116 RAM Block 1;;;;;;;;;x,,
USA_capitalship_close_in_weapons_systems_4;RIM-116 RAM Block 2;RIM-116 RAM Block 2;RIM-116 RAM Block 2;;RIM-116 RAM Block 2;;;;;;;;;x,,
USA_capitalship_close_in_weapons_systems_5;Phalanx CIWS 1B;Phalanx CIWS 1B;Phalanx CIWS 1B;;Phalanx CIWS 1B;;;;;;;;;x,,
USA_capitalship_close_in_weapons_systems_6;RIM-116 SeaRAM;RIM-116 SeaRAM;RIM-116 SeaRAM;;RIM-116 SeaRAM;;;;;;;;;x,,
USA_capitalship_close_in_weapons_systems_7;RIM-116 SeaRAM;RIM-116 SeaRAM;RIM-116 SeaRAM;;RIM-116 SeaRAM;;;;;;;;;x,,
USA_capitalship_main_armament_0;5"/54 Mark 4 Mod 1;5"/54 Mark 4 Mod 1;5"/54 Mark 4 Mod 1;;5"/54 Mark 4 Mod 1;;;;;;;;;x,,
USA_capitalship_main_armament_1;5"/54 Mark 4 Mod 2;5"/54 Mark 4 Mod 2;5"/54 Mark 4 Mod 2;;5"/54 Mark 4 Mod 2;;;;;;;;;x,,
USA_capitalship_main_armament_2;5"/54 Mark 4 Mod 3;5"/54 Mark 4 Mod 3;5"/54 Mark 4 Mod 3;;5"/54 Mark 4 Mod 3;;;;;;;;;x,,
USA_capitalship_main_armament_3;5"/54 Mark 4 Mod 4;5"/54 Mark 4 Mod 4;5"/54 Mark 4 Mod 4;;5"/54 Mark 4 Mod 4;;;;;;;;;x,,
USA_capitalship_main_armament_4;5"/54 Mark 4 Mod 5;5"/54 Mark 4 Mod 5;5"/54 Mark 4 Mod 5;;5"/54 Mark 4 Mod 5;;;;;;;;;x,,
USA_capitalship_main_armament_5;5"/54 Mark 4 Mod 6;5"/54 Mark 4 Mod 6;5"/54 Mark 4 Mod 6;;5"/54 Mark 4 Mod 6;;;;;;;;;x,,
USA_capitalship_main_armament_6;5"/54 Mark 4 Mod 7;5"/54 Mark 4 Mod 7;5"/54 Mark 4 Mod 7;;5"/54 Mark 4 Mod 7;;;;;;;;;x,,
USA_capitalship_antiaircraft_missiles_0;RIM-7H Sea Sparrow;RIM-7H Sea Sparrow;RIM-7H Sea Sparrow;;RIM-7H Sea Sparrow;;;;;;;;;x,,
USA_capitalship_antiaircraft_missiles_1;RIM-7F Sea Sparrow;RIM-7F Sea Sparrow;RIM-7F Sea Sparrow;;RIM-7F Sea Sparrow;;;;;;;;;x,,
USA_capitalship_antiaircraft_missiles_2;RIM-7M Sea Sparrow;RIM-7M Sea Sparrow;RIM-7M Sea Sparrow;;RIM-7M Sea Sparrow;;;;;;;;;x,,
USA_capitalship_antiaircraft_missiles_3;RIM-7M Sea Sparrow Mod 2;RIM-7M Sea Sparrow Mod 2;RIM-7M Sea Sparrow Mod 2;;RIM-7M Sea Sparrow Mod 2;;;;;;;;;x,,
USA_capitalship_antiaircraft_missiles_4;RIM-7P Sea Sparrow;RIM-7P Sea Sparrow;RIM-7P Sea Sparrow;;RIM-7P Sea Sparrow;;;;;;;;;x,,
USA_capitalship_antiaircraft_missiles_5;RIM-7P Sea Sparrow Mod 2;RIM-7P Sea Sparrow Mod 2;RIM-7P Sea Sparrow Mod 2;;RIM-7P Sea Sparrow Mod 2;;;;;;;;;x,,
USA_capitalship_antiaircraft_missiles_6;RIM-162 ESSM Sea Sparrow;RIM-162 ESSM Sea Sparrow;RIM-162 ESSM Sea Sparrow;;RIM-162 ESSM Sea Sparrow;;;;;;;;;x,,
USA_capitalship_antiaircraft_missiles_7;RIM-174 Standard ERAM;RIM-174 Standard ERAM;RIM-174 Standard ERAM;;RIM-174 Standard ERAM;;;;;;;;;x,,
USA_capitalship_cruise_missiles_0;BGM-109 Tomahawk Block II;BGM-109 Tomahawk Block II";BGM-109 Tomahawk Block II;;BGM-109 Tomahawk Block II;;;;;;;;;x,,
USA_capitalship_cruise_missiles_1;BGM-109 Tomahawk Block IV-1;BGM-109 Tomahawk Block IV-1;BGM-109 Tomahawk Block IV-1;;BGM-109 Tomahawk Block IV-1;;;;;;;;;x,,
USA_capitalship_cruise_missiles_2;BGM-109 Tomahawk Block TBIP;BGM-109 Tomahawk Block TBIP;BGM-109 Tomahawk Block TBIP;;BGM-109 Tomahawk Block TBIP;;;;;;;;;x,,
USA_capitalship_cruise_missiles_3;BGM-109 Tomahawk Block IV-2;BGM-109 Tomahawk Block IV-2;BGM-109 Tomahawk Block IV-2;;BGM-109 Tomahawk Block IV-2;;;;;;;;;x,,
USA_capitalship_cruise_missiles_4;BGM-109 Tomahawk TT;BGM-109 Tomahawk TT;BGM-109 Tomahawk TT;;BGM-109 Tomahawk TT;;;;;;;;;x,,
USA_capitalship_cruise_missiles_5;BGM-109 Tomahawk Block V;BGM-109 Tomahawk Block V;BGM-109 Tomahawk Block V;;BGM-109 Tomahawk Block V;;;;;;;;;x,,
USA_capitalship_cruise_missiles_6;BGM-109 Tomahawk Block V-2;BGM-109 Tomahawk Block V-2;BGM-109 Tomahawk Block V-2;;BGM-109 Tomahawk Block V-2;;;;;;;;;x,,
USA_capitalship_antiship_missiles_0;RGM-84A Harpoon;RGM-84A Harpoon;RGM-84A Harpoon;;RGM-84A Harpoon;;;;;;;;;x,,
USA_capitalship_antiship_missiles_1;RGM-84A Harpoon Block 1J;RGM-84A Harpoon Block 1J;RGM-84A Harpoon Block 1J;;RGM-84A Harpoon Block 1J;;;;;;;;;x,,
USA_capitalship_antiship_missiles_2;RGM-84A Harpoon Block II;RGM-84A Harpoon Block II;RGM-84A Harpoon Block II;;RGM-84A Harpoon Block II;;;;;;;;;x,,
USA_capitalship_antiship_missiles_3;RGM-84A Harpoon Block III;RGM-84A Harpoon Block III;RGM-84A Harpoon Block III;;RGM-84A Harpoon Block III;;;;;;;;;x,,
USA_capitalship_antiship_missiles_4;RIM-67A SM-1 Standard;RIM-67A SM-1 Standard;RIM-67A SM-1 Standard;;RIM-67A SM-1 Standard;;;;;;;;;x,,
USA_capitalship_antiship_missiles_5;RIM-67A SM-2 Standard;RIM-67A SM-2 Standard;RIM-67A SM-2 Standard;;RIM-67A SM-2 Standard;;;;;;;;;x,,
USA_capitalship_antiship_missiles_6;RIM-156B Standard;RIM-156B Standard;RIM-156B Standard;;RIM-156B Standard;;;;;;;;;x,,
USA_capitalship_antiship_missiles_7;RIM-156B SM-2 Standard;RIM-156B SM-2 Standard;RIM-156B SM-2 Standard;;RIM-156B SM-2 Standard;;;;;;;;;x,,
USA_capitalship_torpedoes_0;Mark 48 Torpedo;Mark 48 Torpedo;Mark 48 Torpedo;;Mark 48 Torpedo;;;;;;;;;x,,
USA_capitalship_torpedoes_1;Mark 48 Torpedo Mod 2;Mark 48 Torpedo Mod 2;Mark 48 Torpedo Mod 2;;Mark 48 Torpedo Mod 2;;;;;;;;;x,,
USA_capitalship_torpedoes_2;Mark 48 ADCAP;Mark 48 ADCAP;Mark 48 ADCAP;;Mark 48 ADCAP;;;;;;;;;x,,
USA_capitalship_torpedoes_3;Mark 50 Torpedo;Mark 50 Torpedo;Mark 50 Torpedo;;Mark 50 Torpedo;;;;;;;;;x,, 
USA_capitalship_torpedoes_4;Mark 50 Torpedo Mod 2;Mark 50 Torpedo Mod 2;Mark 50 Torpedo Mod 2;;Mark 50 Torpedo Mod 2;;;;;;;;;x,,
USA_capitalship_torpedoes_5;Mark 54 MAKO;Mark 54 MAKO;Mark 54 MAKO;;Mark 54 MAKO;;;;;;;;;x,,
USA_capitalship_torpedoes_6;Mark 54 MAKO Mod 2;Mark 54 MAKO Mod 2;Mark 54 MAKO Mod 2;;Mark 54 MAKO Mod 2;;;;;;;;;x,,
USA_smallship_close_in_weapons_systems_0;Phalanx CIWS 1A;Phalanx CIWS 1A;Phalanx CIWS 1A;;Phalanx CIWS 1A;;;;;;;;;x,,
USA_smallship_close_in_weapons_systems_1;Phalanx CIWS 1A;Phalanx CIWS 1A;Phalanx CIWS 1A;;Phalanx CIWS 1A;;;;;;;;;x,,
USA_smallship_close_in_weapons_systems_2;Phalanx CIWS 1A;Phalanx CIWS 1A;Phalanx CIWS 1A;;Phalanx CIWS 1A;;;;;;;;;x,,
USA_smallship_close_in_weapons_systems_3;RIM-116 RAM Block 1;RIM-116 RAM Block 1;RIM-116 RAM Block 1;;RIM-116 RAM Block 1;;;;;;;;;x,,
USA_smallship_close_in_weapons_systems_4;RIM-116 RAM Block 2;RIM-116 RAM Block 2;RIM-116 RAM Block 2;;RIM-116 RAM Block 2;;;;;;;;;x,,
USA_smallship_close_in_weapons_systems_5;Phalanx CIWS 1B;Phalanx CIWS 1B;Phalanx CIWS 1B;;Phalanx CIWS 1B;;;;;;;;;x,,
USA_smallship_close_in_weapons_systems_6;RIM-116 SeaRAM;RIM-116 SeaRAM;RIM-116 SeaRAM;;RIM-116 SeaRAM;;;;;;;;;x,,
USA_smallship_close_in_weapons_systems_7;RIM-116 SeaRAM;RIM-116 SeaRAM;RIM-116 SeaRAM;;RIM-116 SeaRAM;;;;;;;;;x,,
USA_smallship_main_armament_0;5"/54 Mark 4 Mod 1;5"/54 Mark 4 Mod 1;5"/54 Mark 4 Mod 1;;5"/54 Mark 4 Mod 1;;;;;;;;;x,,
USA_smallship_main_armament_1;5"/54 Mark 4 Mod 2;5"/54 Mark 4 Mod 2;5"/54 Mark 4 Mod 2;;5"/54 Mark 4 Mod 2;;;;;;;;;x,,
USA_smallship_main_armament_2;5"/54 Mark 4 Mod 3;5"/54 Mark 4 Mod 3;5"/54 Mark 4 Mod 3;;5"/54 Mark 4 Mod 3;;;;;;;;;x,,
USA_smallship_main_armament_3;5"/54 Mark 4 Mod 4;5"/54 Mark 4 Mod 4;5"/54 Mark 4 Mod 4;;5"/54 Mark 4 Mod 4;;;;;;;;;x,,
USA_smallship_main_armament_4;5"/54 Mark 4 Mod 5;5"/54 Mark 4 Mod 5;5"/54 Mark 4 Mod 5;;5"/54 Mark 4 Mod 5;;;;;;;;;x,,
USA_smallship_main_armament_5;5"/54 Mark 4 Mod 6;5"/54 Mark 4 Mod 6;5"/54 Mark 4 Mod 6;;5"/54 Mark 4 Mod 6;;;;;;;;;x,,
USA_smallship_main_armament_6;5"/54 Mark 4 Mod 7;5"/54 Mark 4 Mod 7;5"/54 Mark 4 Mod 7;;5"/54 Mark 4 Mod 7;;;;;;;;;x,,
USA_smallshipp_antiaircraft_missiles_0;RIM-7H Sea Sparrow;RIM-7H Sea Sparrow;RIM-7H Sea Sparrow;;RIM-7H Sea Sparrow;;;;;;;;;x,,
USA_smallship_antiaircraft_missiles_1;RIM-7F Sea Sparrow;RIM-7F Sea Sparrow;RIM-7F Sea Sparrow;;RIM-7F Sea Sparrow;;;;;;;;;x,,
USA_smallship_antiaircraft_missiles_2;RIM-7M Sea Sparrow;RIM-7M Sea Sparrow;RIM-7M Sea Sparrow;;RIM-7M Sea Sparrow;;;;;;;;;x,,
USA_smallship_antiaircraft_missiles_3;RIM-7M Sea Sparrow Mod 2;RIM-7M Sea Sparrow Mod 2;RIM-7M Sea Sparrow Mod 2;;RIM-7M Sea Sparrow Mod 2;;;;;;;;;x,,
USA_smallship_antiaircraft_missiles_4;RIM-7P Sea Sparrow;RIM-7P Sea Sparrow;RIM-7P Sea Sparrow;;RIM-7P Sea Sparrow;;;;;;;;;x,,
USA_smallship_antiaircraft_missiles_5;RIM-7P Sea Sparrow Mod 2;RIM-7P Sea Sparrow Mod 2;RIM-7P Sea Sparrow Mod 2;;RIM-7P Sea Sparrow Mod 2;;;;;;;;;x,,
USA_smallship_antiaircraft_missiles_6;RIM-162 ESSM Sea Sparrow;RIM-162 ESSM Sea Sparrow;RIM-162 ESSM Sea Sparrow;;RIM-162 ESSM Sea Sparrow;;;;;;;;;x,,
USA_smallship_antiaircraft_missiles_7;RIM-174 Standard ERAM;RIM-174 Standard ERAM;RIM-174 Standard ERAM;;RIM-174 Standard ERAM;;;;;;;;;x,,
USA_smallship_cruise_missiles_0;BGM-109 Tomahawk Block II;BGM-109 Tomahawk Block II";BGM-109 Tomahawk Block II;;BGM-109 Tomahawk Block II;;;;;;;;;x,,
USA_smallship_cruise_missiles_1;BGM-109 Tomahawk Block IV-1;BGM-109 Tomahawk Block IV-1;BGM-109 Tomahawk Block IV-1;;BGM-109 Tomahawk Block IV-1;;;;;;;;;x,,
USA_smallship_cruise_missiles_2;BGM-109 Tomahawk Block TBIP;BGM-109 Tomahawk Block TBIP;BGM-109 Tomahawk Block TBIP;;BGM-109 Tomahawk Block TBIP;;;;;;;;;x,,
USA_smallship_cruise_missiles_3;BGM-109 Tomahawk Block IV-2;BGM-109 Tomahawk Block IV-2;BGM-109 Tomahawk Block IV-2;;BGM-109 Tomahawk Block IV-2;;;;;;;;;x,,
USA_smallship_cruise_missiles_4;BGM-109 Tomahawk TT;BGM-109 Tomahawk TT;BGM-109 Tomahawk TT;;BGM-109 Tomahawk TT;;;;;;;;;x,,
USA_smallship_cruise_missiles_5;BGM-109 Tomahawk Block V;BGM-109 Tomahawk Block V;BGM-109 Tomahawk Block V;;BGM-109 Tomahawk Block V;;;;;;;;;x,,
USA_smallship_cruise_missiles_6;BGM-109 Tomahawk Block V-2;BGM-109 Tomahawk Block V-2;BGM-109 Tomahawk Block V-2;;BGM-109 Tomahawk Block V-2;;;;;;;;;x,,
USA_smallship_antiship_missiles_0;RGM-84A Harpoon;RGM-84A Harpoon;RGM-84A Harpoon;;RGM-84A Harpoon;;;;;;;;;x,,
USA_smallship_antiship_missiles_1;RGM-84A Harpoon Block 1J;RGM-84A Harpoon Block 1J;RGM-84A Harpoon Block 1J;;RGM-84A Harpoon Block 1J;;;;;;;;;x,,
USA_smallship_antiship_missiles_2;RGM-84A Harpoon Block II;RGM-84A Harpoon Block II;RGM-84A Harpoon Block II;;RGM-84A Harpoon Block II;;;;;;;;;x,,
USA_smallship_antiship_missiles_3;RGM-84A Harpoon Block III;RGM-84A Harpoon Block III;RGM-84A Harpoon Block III;;RGM-84A Harpoon Block III;;;;;;;;;x,,
USA_smallship_antiship_missiles_4;RIM-67A SM-1 Standard;RIM-67A SM-1 Standard;RIM-67A SM-1 Standard;;RIM-67A SM-1 Standard;;;;;;;;;x,,
USA_smallship_antiship_missiles_5;RIM-67A SM-2 Standard;RIM-67A SM-2 Standard;RIM-67A SM-2 Standard;;RIM-67A SM-2 Standard;;;;;;;;;x,,
USA_smallship_antiship_missiles_6;RIM-156B Standard;RIM-156B Standard;RIM-156B Standard;;RIM-156B Standard;;;;;;;;;x,,
USA_smallship_antiship_missiles_7;RIM-156B SM-2 Standard;RIM-156B SM-2 Standard;RIM-156B SM-2 Standard;;RIM-156B SM-2 Standard;;;;;;;;;x,,
USA_smallship_torpedoes_0;Mark 48 Torpedo;Mark 48 Torpedo;Mark 48 Torpedo;;Mark 48 Torpedo;;;;;;;;;x,,
USA_smallship_torpedoes_1;Mark 48 Torpedo Mod 2;Mark 48 Torpedo Mod 2;Mark 48 Torpedo Mod 2;;Mark 48 Torpedo Mod 2;;;;;;;;;x,,
USA_smallship_torpedoes_2;Mark 48 ADCAP;Mark 48 ADCAP;Mark 48 ADCAP;;Mark 48 ADCAP;;;;;;;;;x,,
